# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 Ec
# 3 Ev
# 4 eQFermi
# 5 hQFermi
# 6 eDensity
# 7 hDensity
# 8 eMobility
# 9 hMobility
# 10 ElField_x
# 11 ElField_y
# 12 ElField_z
# 13 Polarization_x
# 14 Polarization_y
# 15 Polarization_z
# 16 eCurrentDensity_x
# 17 eCurrentDensity_y
# 18 eCurrentDensity_z
# 19 hCurrentDensity_x
# 20 hCurrentDensity_y
# 21 hCurrentDensity_z
# x Ec Ev eQFermi hQFermi eDensity hDensity eMobility hMobility ElField_x ElField_y ElField_z Polarization_x Polarization_y Polarization_z eCurrentDensity_x eCurrentDensity_y eCurrentDensity_z hCurrentDensity_x hCurrentDensity_y hCurrentDensity_z 
1517.73 0.0167949 -4.71079 -0.000173521 -3.39755 1.4299e+18 0.00305311 762 538.92 47684.9 0 0 -0.0459727 0 0 -272.98 0 0 -3.83182e-15 0 0 
1517.79 0.0170609 -4.71052 -0.00017353 -3.39763 1.41721e+18 0.00309419 762 538.92 48957.7 0 0 -0.0459727 0 0 -272.98 0 0 -3.83195e-15 0 0 
1517.84 0.0173341 -4.71025 -0.000173538 -3.39771 1.40428e+18 0.00313656 762 538.92 50263.9 0 0 -0.0459727 0 0 -272.98 0 0 -3.83209e-15 0 0 
1517.9 0.0176145 -4.70997 -0.000173547 -3.39778 1.39111e+18 0.00318027 762 538.92 51604.6 0 0 -0.0459727 0 0 -272.98 0 0 -3.83222e-15 0 0 
1517.95 0.0179024 -4.70968 -0.000173556 -3.39786 1.37771e+18 0.00322539 762 538.92 52980.5 0 0 -0.0459727 0 0 -272.98 0 0 -3.83236e-15 0 0 
1518.01 0.018198 -4.70939 -0.000173565 -3.39793 1.36406e+18 0.00327198 762 538.92 54392.7 0 0 -0.0459727 0 0 -272.98 0 0 -3.83249e-15 0 0 
1518.06 0.0185015 -4.70908 -0.000173574 -3.39801 1.35018e+18 0.00332012 762 538.92 55842.1 0 0 -0.0459727 0 0 -272.98 0 0 -3.83263e-15 0 0 
1518.12 0.018813 -4.70877 -0.000173583 -3.39808 1.33605e+18 0.00336989 762 538.92 57329.6 0 0 -0.0459727 0 0 -272.98 0 0 -3.83278e-15 0 0 
1518.17 0.0191328 -4.70845 -0.000173593 -3.39815 1.32168e+18 0.00342135 762 538.92 58856.4 0 0 -0.0459727 0 0 -272.98 0 0 -3.83292e-15 0 0 
1518.23 0.0194612 -4.70812 -0.000173602 -3.39822 1.30707e+18 0.00347459 762 538.92 60423.4 0 0 -0.0459727 0 0 -272.98 0 0 -3.83307e-15 0 0 
1518.28 0.0197983 -4.70779 -0.000173612 -3.39829 1.29222e+18 0.00352971 762 538.92 62031.7 0 0 -0.0459727 0 0 -272.98 0 0 -3.83322e-15 0 0 
1518.34 0.0201444 -4.70744 -0.000173621 -3.39836 1.27712e+18 0.0035868 762 538.92 63682.5 0 0 -0.0459727 0 0 -272.98 0 0 -3.83337e-15 0 0 
1518.39 0.0204996 -4.70708 -0.000173631 -3.39843 1.26179e+18 0.00364595 762 538.92 65376.8 0 0 -0.0459727 0 0 -272.98 0 0 -3.83352e-15 0 0 
1518.45 0.0208644 -4.70672 -0.000173641 -3.3985 1.24622e+18 0.00370728 762 538.92 67115.7 0 0 -0.0459727 0 0 -272.98 0 0 -3.83368e-15 0 0 
1518.5 0.0212388 -4.70634 -0.000173651 -3.39856 1.23041e+18 0.00377088 762 538.92 68900.6 0 0 -0.0459727 0 0 -272.98 0 0 -3.83384e-15 0 0 
1518.56 0.0216232 -4.70596 -0.000173661 -3.39863 1.21436e+18 0.0038369 762 538.92 70732.5 0 0 -0.0459727 0 0 -272.98 0 0 -3.834e-15 0 0 
1518.61 0.0220178 -4.70557 -0.000173671 -3.39869 1.19808e+18 0.00390544 762 538.92 72612.8 0 0 -0.0459727 0 0 -272.98 0 0 -3.83416e-15 0 0 
1518.67 0.0224229 -4.70516 -0.000173681 -3.39875 1.18157e+18 0.00397665 762 538.92 74542.8 0 0 -0.0459727 0 0 -272.98 0 0 -3.83433e-15 0 0 
1518.72 0.0228387 -4.70474 -0.000173692 -3.39881 1.16483e+18 0.00405067 762 538.92 76523.6 0 0 -0.0459727 0 0 -272.98 0 0 -3.8345e-15 0 0 
1518.78 0.0232657 -4.70432 -0.000173702 -3.39887 1.14787e+18 0.00412765 762 538.92 78556.8 0 0 -0.0459727 0 0 -272.98 0 0 -3.83467e-15 0 0 
1518.83 0.0237039 -4.70388 -0.000173713 -3.39893 1.13068e+18 0.00420776 762 538.92 80643.7 0 0 -0.0459727 0 0 -272.98 0 0 -3.83485e-15 0 0 
1518.89 0.0241538 -4.70343 -0.000173724 -3.39899 1.11328e+18 0.00429117 762 538.92 82785.6 0 0 -0.0459727 0 0 -272.98 0 0 -3.83503e-15 0 0 
1518.94 0.0246156 -4.70297 -0.000173735 -3.39905 1.09566e+18 0.00437806 762 538.92 84984.1 0 0 -0.0459727 0 0 -272.98 0 0 -3.83522e-15 0 0 
1519 0.0250898 -4.70249 -0.000173747 -3.3991 1.07784e+18 0.00446864 762 538.92 87240.6 0 0 -0.0459727 0 0 -272.98 0 0 -3.8354e-15 0 0 
1519.05 0.0255764 -4.70201 -0.000173758 -3.39915 1.05981e+18 0.00456311 762 538.92 89556.6 0 0 -0.0459727 0 0 -272.98 0 0 -3.8356e-15 0 0 
1519.11 0.0260761 -4.70151 -0.00017377 -3.39921 1.04159e+18 0.00466171 762 538.92 91933.9 0 0 -0.0459727 0 0 -272.98 0 0 -3.83579e-15 0 0 
1519.16 0.0265889 -4.70099 -0.000173782 -3.39926 1.02317e+18 0.00476467 762 538.92 94373.8 0 0 -0.0459727 0 0 -272.98 0 0 -3.83599e-15 0 0 
1519.22 0.0271154 -4.70047 -0.000173794 -3.39931 1.00458e+18 0.00487226 762 538.92 96878.1 0 0 -0.0459727 0 0 -272.98 0 0 -3.8362e-15 0 0 
1519.27 0.0276559 -4.69993 -0.000173806 -3.39936 9.85806e+17 0.00498475 762 538.92 99448.5 0 0 -0.0459727 0 0 -272.98 0 0 -3.83641e-15 0 0 
1519.33 0.0282107 -4.69937 -0.000173819 -3.39941 9.66866e+17 0.00510244 762 538.92 102087 0 0 -0.0459727 0 0 -272.98 0 0 -3.83662e-15 0 0 
1519.38 0.0287802 -4.6988 -0.000173832 -3.39946 9.47767e+17 0.00522566 762 538.92 104794 0 0 -0.0459727 0 0 -272.98 0 0 -3.83684e-15 0 0 
1519.44 0.0293648 -4.69822 -0.000173845 -3.3995 9.28518e+17 0.00535475 762 538.92 107573 0 0 -0.0459727 0 0 -272.98 0 0 -3.83707e-15 0 0 
1519.49 0.0299649 -4.69762 -0.000173858 -3.39955 9.09128e+17 0.00549008 762 538.92 110426 0 0 -0.0459727 0 0 -272.98 0 0 -3.8373e-15 0 0 
1519.55 0.0305809 -4.697 -0.000173872 -3.39959 8.89609e+17 0.00563205 762 538.92 113353 0 0 -0.0459727 0 0 -272.98 0 0 -3.83753e-15 0 0 
1519.6 0.0312133 -4.69637 -0.000173886 -3.39963 8.69971e+17 0.00578109 762 538.92 116357 0 0 -0.0459727 0 0 -272.98 0 0 -3.83778e-15 0 0 
1519.66 0.0318624 -4.69572 -0.0001739 -3.39968 8.50226e+17 0.00593767 762 538.92 119440 0 0 -0.0459727 0 0 -272.98 0 0 -3.83802e-15 0 0 
1519.71 0.0325287 -4.69505 -0.000173915 -3.39972 8.30384e+17 0.00610229 762 538.92 122605 0 0 -0.0459727 0 0 -272.98 0 0 -3.83828e-15 0 0 
1519.77 0.0332127 -4.69437 -0.00017393 -3.39976 8.1046e+17 0.00627548 762 538.92 125852 0 0 -0.0459727 0 0 -272.98 0 0 -3.83854e-15 0 0 
1519.82 0.0339147 -4.69367 -0.000173945 -3.39979 7.90467e+17 0.00645784 762 538.92 129184 0 0 -0.0459727 0 0 -272.98 0 0 -3.83881e-15 0 0 
1519.88 0.0346354 -4.69295 -0.000173961 -3.39983 7.70417e+17 0.00664999 762 538.92 132603 0 0 -0.0459727 0 0 -272.98 0 0 -3.83909e-15 0 0 
1519.93 0.0353751 -4.69221 -0.000173977 -3.39987 7.50326e+17 0.00685263 762 538.92 136112 0 0 -0.0459727 0 0 -272.98 0 0 -3.83938e-15 0 0 
1519.99 0.0361344 -4.69145 -0.000173994 -3.3999 7.30208e+17 0.00706649 762 538.92 139712 0 0 -0.0459727 0 0 -272.98 0 0 -3.83967e-15 0 0 
1520.04 0.0369138 -4.69067 -0.000174011 -3.39994 7.1008e+17 0.00729239 762 538.92 143405 0 0 -0.0459727 0 0 -272.98 0 0 -3.83998e-15 0 0 
1520.1 0.0377138 -4.68987 -0.000174029 -3.39997 6.89955e+17 0.00753119 762 538.92 147195 0 0 -0.0459727 0 0 -272.98 0 0 -3.84029e-15 0 0 
1520.15 0.0385349 -4.68905 -0.000174047 -3.4 6.69852e+17 0.00778386 762 538.92 151082 0 0 -0.0459727 0 0 -272.98 0 0 -3.84062e-15 0 0 
1520.21 0.0393777 -4.68821 -0.000174065 -3.40003 6.49788e+17 0.00805143 762 538.92 155070 0 0 -0.0459727 0 0 -272.98 0 0 -3.84096e-15 0 0 
1520.26 0.0402427 -4.68734 -0.000174085 -3.40006 6.29778e+17 0.00833503 762 538.92 159161 0 0 -0.0459727 0 0 -272.98 0 0 -3.8413e-15 0 0 
1520.32 0.0411306 -4.68645 -0.000174104 -3.40009 6.09842e+17 0.00863589 762 538.92 163356 0 0 -0.0459727 0 0 -272.98 0 0 -3.84167e-15 0 0 
1520.37 0.0420418 -4.68554 -0.000174125 -3.40012 5.89997e+17 0.00895536 762 538.92 167659 0 0 -0.0459727 0 0 -272.98 0 0 -3.84204e-15 0 0 
1520.43 0.042977 -4.68461 -0.000174146 -3.40015 5.70262e+17 0.00929491 762 538.92 172071 0 0 -0.0459727 0 0 -272.98 0 0 -3.84243e-15 0 0 
1520.48 0.0439368 -4.68365 -0.000174168 -3.40017 5.50655e+17 0.00965615 762 538.92 176595 0 0 -0.0459727 0 0 -272.98 0 0 -3.84283e-15 0 0 
1520.54 0.0449219 -4.68266 -0.000174191 -3.4002 5.31195e+17 0.0100408 762 538.92 181232 0 0 -0.0459727 0 0 -272.98 0 0 -3.84325e-15 0 0 
1520.59 0.0459328 -4.68165 -0.000174215 -3.40022 5.11902e+17 0.0104509 762 538.92 185986 0 0 -0.0459727 0 0 -272.98 0 0 -3.84368e-15 0 0 
1520.65 0.0469702 -4.68061 -0.000174239 -3.40024 4.92794e+17 0.0108885 762 538.92 190858 0 0 -0.0459727 0 0 -272.98 0 0 -3.84414e-15 0 0 
1520.7 0.0480347 -4.67955 -0.000174265 -3.40027 4.73891e+17 0.0113559 762 538.92 195850 0 0 -0.0459727 0 0 -272.98 0 0 -3.84461e-15 0 0 
1520.76 0.0491271 -4.67846 -0.000174291 -3.40029 4.55212e+17 0.0118557 762 538.92 200965 0 0 -0.0459727 0 0 -272.98 0 0 -3.8451e-15 0 0 
1520.81 0.050248 -4.67734 -0.000174319 -3.40031 4.36775e+17 0.0123908 762 538.92 206204 0 0 -0.0459727 0 0 -272.98 0 0 -3.84562e-15 0 0 
1520.87 0.0513981 -4.67619 -0.000174347 -3.40033 4.18601e+17 0.0129641 762 538.92 211569 0 0 -0.0459727 0 0 -272.98 0 0 -3.84615e-15 0 0 
1520.93 0.0525781 -4.67501 -0.000174377 -3.40035 4.00707e+17 0.0135793 762 538.92 217062 0 0 -0.0459727 0 0 -272.98 0 0 -3.84672e-15 0 0 
1520.98 0.0537886 -4.6738 -0.000174409 -3.40036 3.83112e+17 0.01424 762 538.92 222685 0 0 -0.0459727 0 0 -272.98 0 0 -3.84731e-15 0 0 
1521.04 0.0550305 -4.67255 -0.000174442 -3.40038 3.65833e+17 0.0149505 762 538.92 228439 0 0 -0.0459727 0 0 -272.98 0 0 -3.84793e-15 0 0 
1521.09 0.0563045 -4.67128 -0.000174476 -3.4004 3.48888e+17 0.0157154 762 538.92 234326 0 0 -0.0459727 0 0 -272.98 0 0 -3.84858e-15 0 0 
1521.15 0.0576112 -4.66997 -0.000174512 -3.40041 3.32293e+17 0.0165399 762 538.92 240346 0 0 -0.0459727 0 0 -272.98 0 0 -3.84927e-15 0 0 
1521.2 0.0589515 -4.66863 -0.00017455 -3.40043 3.16065e+17 0.0174297 762 538.92 246501 0 0 -0.0459727 0 0 -272.98 0 0 -3.84999e-15 0 0 
1521.26 0.060326 -4.66726 -0.00017459 -3.40044 3.00219e+17 0.0183913 762 538.92 252792 0 0 -0.0459727 0 0 -272.98 0 0 -3.85075e-15 0 0 
1521.31 0.0617355 -4.66585 -0.000174632 -3.40045 2.84769e+17 0.0194316 762 538.92 259219 0 0 -0.0459727 0 0 -272.98 0 0 -3.85155e-15 0 0 
1521.37 0.0631808 -4.6644 -0.000174677 -3.40047 2.69729e+17 0.0205587 762 538.92 265783 0 0 -0.0459727 0 0 -272.98 0 0 -3.8524e-15 0 0 
1521.42 0.0646627 -4.66292 -0.000174724 -3.40048 2.55111e+17 0.0217813 762 538.92 272483 0 0 -0.0459727 0 0 -272.98 0 0 -3.8533e-15 0 0 
1521.48 0.0661818 -4.6614 -0.000174773 -3.40049 2.40925e+17 0.0231094 762 538.92 279321 0 0 -0.0459727 0 0 -272.98 0 0 -3.85425e-15 0 0 
1521.53 0.0677389 -4.65984 -0.000174826 -3.4005 2.27184e+17 0.0245538 762 538.92 286294 0 0 -0.0459727 0 0 -272.98 0 0 -3.85526e-15 0 0 
1521.59 0.0693348 -4.65825 -0.000174882 -3.40051 2.13894e+17 0.0261272 762 538.92 293403 0 0 -0.0459727 0 0 -272.98 0 0 -3.85634e-15 0 0 
1521.64 0.0709702 -4.65661 -0.000174941 -3.40052 2.01064e+17 0.0278432 762 538.92 300647 0 0 -0.0459727 0 0 -272.98 0 0 -3.85749e-15 0 0 
1521.7 0.0726459 -4.65494 -0.000175004 -3.40053 1.887e+17 0.0297175 762 538.92 308024 0 0 -0.0459727 0 0 -272.98 0 0 -3.85871e-15 0 0 
1521.75 0.0743625 -4.65322 -0.000175072 -3.40053 1.76806e+17 0.0317677 762 538.92 315533 0 0 -0.0459727 0 0 -272.98 0 0 -3.86001e-15 0 0 
1521.81 0.0761209 -4.65146 -0.000175144 -3.40054 1.65386e+17 0.0340135 762 538.92 323173 0 0 -0.0459727 0 0 -272.98 0 0 -3.86141e-15 0 0 
1521.86 0.0779217 -4.64966 -0.000175221 -3.40055 1.54443e+17 0.0364771 762 538.92 330940 0 0 -0.0459727 0 0 -272.98 0 0 -3.86291e-15 0 0 
1521.92 0.0797656 -4.64782 -0.000175303 -3.40055 1.43975e+17 0.0391838 762 538.92 338833 0 0 -0.0459727 0 0 -272.98 0 0 -3.86451e-15 0 0 
1521.97 0.0816533 -4.64593 -0.000175392 -3.40056 1.33983e+17 0.0421619 762 538.92 346849 0 0 -0.0459727 0 0 -272.98 0 0 -3.86624e-15 0 0 
1522.03 0.0835855 -4.644 -0.000175487 -3.40057 1.24463e+17 0.0454438 762 538.92 354985 0 0 -0.0459727 0 0 -272.98 0 0 -3.8681e-15 0 0 
1522.08 0.0855629 -4.64202 -0.00017559 -3.40057 1.15413e+17 0.0490659 762 538.92 363237 0 0 -0.0459727 0 0 -272.98 0 0 -3.87011e-15 0 0 
1522.14 0.087586 -4.64 -0.000175701 -3.40058 1.06825e+17 0.0530698 762 538.92 371603 0 0 -0.0459727 0 0 -272.98 0 0 -3.87228e-15 0 0 
1522.19 0.0896554 -4.63793 -0.00017582 -3.40058 9.86947e+16 0.0575027 762 538.92 380079 0 0 -0.0459727 0 0 -272.98 0 0 -3.87462e-15 0 0 
1522.25 0.0917718 -4.63581 -0.00017595 -3.40058 9.10129e+16 0.0624183 762 538.92 388660 0 0 -0.0459727 0 0 -272.98 0 0 -3.87717e-15 0 0 
1522.3 0.0939358 -4.63365 -0.000176091 -3.40059 8.37708e+16 0.0678779 762 538.92 397343 0 0 -0.0459727 0 0 -272.98 0 0 -3.87994e-15 0 0 
1522.36 0.0961479 -4.63144 -0.000176244 -3.40059 7.6958e+16 0.0739517 762 538.92 406124 0 0 -0.0459727 0 0 -272.98 0 0 -3.88295e-15 0 0 
1522.41 0.0984085 -4.62918 -0.000176411 -3.4006 7.05631e+16 0.0807197 762 538.92 414997 0 0 -0.0459727 0 0 -272.98 0 0 -3.88623e-15 0 0 
1522.47 0.100718 -4.62687 -0.000176593 -3.4006 6.4574e+16 0.0882737 762 538.92 423960 0 0 -0.0459727 0 0 -272.98 0 0 -3.88982e-15 0 0 
1522.52 0.103078 -4.62451 -0.000176793 -3.4006 5.89773e+16 0.0967191 762 538.92 433007 0 0 -0.0459727 0 0 -272.98 0 0 -3.89375e-15 0 0 
1522.58 0.105487 -4.6221 -0.000177011 -3.4006 5.37593e+16 0.106177 762 538.92 442134 0 0 -0.0459727 0 0 -272.98 0 0 -3.89805e-15 0 0 
1522.63 0.107947 -4.61964 -0.000177251 -3.40061 4.89053e+16 0.116786 762 538.92 451337 0 0 -0.0459727 0 0 -272.98 0 0 -3.90279e-15 0 0 
1522.69 0.110458 -4.61713 -0.000177515 -3.40061 4.44004e+16 0.128708 762 538.92 460610 0 0 -0.0459727 0 0 -272.98 0 0 -3.908e-15 0 0 
1522.74 0.11302 -4.61456 -0.000177806 -3.40061 4.02292e+16 0.142127 762 538.92 469950 0 0 -0.0459727 0 0 -272.98 0 0 -3.91375e-15 0 0 
1522.8 0.115633 -4.61195 -0.000178127 -3.40061 3.63758e+16 0.157257 762 538.92 479353 0 0 -0.0459727 0 0 -272.98 0 0 -3.92011e-15 0 0 
1522.85 0.118299 -4.60928 -0.000178483 -3.40061 3.28243e+16 0.174348 762 538.92 488814 0 0 -0.0459727 0 0 -272.98 0 0 -3.92715e-15 0 0 
1522.91 0.121017 -4.60657 -0.000178878 -3.40061 2.95588e+16 0.193685 762 538.92 498329 0 0 -0.0459727 0 0 -272.98 0 0 -3.93496e-15 0 0 
1522.96 0.123787 -4.6038 -0.000179317 -3.40062 2.65633e+16 0.215604 762 538.92 507894 0 0 -0.0459727 0 0 -272.98 0 0 -3.94365e-15 0 0 
1523.02 0.12661 -4.60097 -0.000179805 -3.40062 2.3822e+16 0.240493 762 538.92 517505 0 0 -0.0459727 0 0 -272.98 0 0 -3.95333e-15 0 0 
1523.07 0.129487 -4.5981 -0.000180351 -3.40062 2.13191e+16 0.268805 762 538.92 527159 0 0 -0.0459727 0 0 -272.98 0 0 -3.96414e-15 0 0 
1523.13 0.132416 -4.59517 -0.000180961 -3.40062 1.90395e+16 0.301069 762 538.92 536852 0 0 -0.0459727 0 0 -272.98 0 0 -3.97624e-15 0 0 
1523.18 0.135399 -4.59218 -0.000181645 -3.40062 1.6968e+16 0.337902 762 538.92 546580 0 0 -0.0459727 0 0 -272.98 0 0 -3.98981e-15 0 0 
1523.24 0.138436 -4.58915 -0.000182413 -3.40062 1.50901e+16 0.380028 762 538.92 556342 0 0 -0.0459727 0 0 -272.98 0 0 -4.00505e-15 0 0 
1523.29 0.141526 -4.58606 -0.000183278 -3.40062 1.33919e+16 0.428296 762 538.92 566133 0 0 -0.0459727 0 0 -272.98 0 0 -4.02221e-15 0 0 
1523.35 0.144671 -4.58291 -0.000184253 -3.40062 1.18597e+16 0.483703 762 538.92 575952 0 0 -0.0459727 0 0 -272.98 0 0 -4.04157e-15 0 0 
1523.4 0.147869 -4.57971 -0.000185355 -3.40062 1.04806e+16 0.547421 762 538.92 585794 0 0 -0.0459727 0 0 -272.98 0 0 -4.06346e-15 0 0 
1523.46 0.151122 -4.57646 -0.000186604 -3.40062 9.24229e+15 0.620832 762 538.92 595659 0 0 -0.0459727 0 0 -272.98 0 0 -4.08826e-15 0 0 
1523.51 0.154429 -4.57315 -0.000188021 -3.40062 8.13297e+15 0.70557 762 538.92 605544 0 0 -0.0459727 0 0 -272.98 0 0 -4.11642e-15 0 0 
1523.57 0.157791 -4.56979 -0.000189633 -3.40062 7.14159e+15 0.803565 762 538.92 615446 0 0 -0.0459727 0 0 -272.98 0 0 -4.14846e-15 0 0 
1523.62 0.161207 -4.56638 -0.000191471 -3.40062 6.2577e+15 0.917102 762 538.92 625365 0 0 -0.0459727 0 0 -272.98 0 0 -4.18499e-15 0 0 
1523.68 0.164678 -4.56291 -0.000193571 -3.40062 5.47151e+15 1.04889 762 538.92 635298 0 0 -0.0459727 0 0 -272.98 0 0 -4.22672e-15 0 0 
1523.73 0.168204 -4.55938 -0.000195974 -3.40062 4.77387e+15 1.20217 762 538.92 645243 0 0 -0.0459727 0 0 -272.98 0 0 -4.27451e-15 0 0 
1523.79 0.171785 -4.5558 -0.000198732 -3.40062 4.15627e+15 1.38076 762 538.92 655200 0 0 -0.0459727 0 0 -272.98 0 0 -4.32935e-15 0 0 
1523.84 0.17542 -4.55216 -0.000201902 -3.40062 3.61082e+15 1.58925 762 538.92 665167 0 0 -0.0459727 0 0 -272.98 0 0 -4.3924e-15 0 0 
1523.9 0.17911 -4.54847 -0.000205555 -3.40062 3.13021e+15 1.83311 762 538.92 675142 0 0 -0.0459727 0 0 -272.98 0 0 -4.46505e-15 0 0 
1523.95 0.182855 -4.54473 -0.000209773 -3.40062 2.70773e+15 2.11889 762 538.92 685126 0 0 -0.0459727 0 0 -272.98 0 0 -4.54895e-15 0 0 
1524.01 0.186656 -4.54093 -0.000214654 -3.40062 2.33723e+15 2.45443 762 538.92 695116 0 0 -0.0459727 0 0 -272.98 0 0 -4.64604e-15 0 0 
1524.06 0.190511 -4.53707 -0.000220315 -3.40062 2.01306e+15 2.84917 762 538.92 705112 0 0 -0.0459727 0 0 -272.98 0 0 -4.75863e-15 0 0 
1524.12 0.194421 -4.53316 -0.000226894 -3.40062 1.73009e+15 3.31444 762 538.92 715114 0 0 -0.0459727 0 0 -272.98 0 0 -4.88948e-15 0 0 
1524.17 0.198387 -4.5292 -0.000234556 -3.40062 1.48367e+15 3.86391 762 538.92 725120 0 0 -0.0459727 0 0 -272.98 0 0 -5.04187e-15 0 0 
1524.23 0.202407 -4.52518 -0.0002435 -3.40062 1.26956e+15 4.51409 762 538.92 735130 0 0 -0.0459727 0 0 -272.98 0 0 -5.21973e-15 0 0 
1524.28 0.206483 -4.5211 -0.000253963 -3.40062 1.08398e+15 5.28493 762 538.92 745143 0 0 -0.0459727 0 0 -272.98 0 0 -5.42776e-15 0 0 
1524.34 0.210614 -4.51697 -0.00026623 -3.40062 9.2348e+14 6.2006 762 538.92 755160 0 0 -0.0459727 0 0 -272.98 0 0 -5.67159e-15 0 0 
1524.39 0.2148 -4.51278 -0.000280644 -3.40062 7.85003e+14 7.29047 762 538.92 765179 0 0 -0.0459727 0 0 -272.98 0 0 -5.95799e-15 0 0 
1524.45 0.219041 -4.50854 -0.000297617 -3.40062 6.658e+14 8.59022 762 538.92 775200 0 0 -0.0459727 0 0 -272.98 0 0 -6.29513e-15 0 0 
1524.5 0.223337 -4.50425 -0.00031765 -3.40062 5.63427e+14 10.1433 762 538.92 785223 0 0 -0.0459727 0 0 -272.98 0 0 -6.69283e-15 0 0 
1524.56 0.227688 -4.4999 -0.000341348 -3.40062 4.75709e+14 12.0028 762 538.92 795248 0 0 -0.0459727 0 0 -272.98 0 0 -7.16297e-15 0 0 
1524.61 0.232095 -4.49549 -0.000369445 -3.40062 4.00722e+14 14.2335 762 538.92 805275 0 0 -0.0459727 0 0 -272.98 0 0 -7.71995e-15 0 0 
1524.67 0.236557 -4.49103 -0.000402836 -3.40062 3.36766e+14 16.9149 762 538.92 815302 0 0 -0.0459727 0 0 -272.98 0 0 -8.38121e-15 0 0 
1524.72 0.241074 -4.48651 -0.000442611 -3.40062 2.82343e+14 20.1445 762 538.92 825331 0 0 -0.0459727 0 0 -272.98 0 0 -9.16796e-15 0 0 
1524.78 0.245647 -4.48194 -0.000490105 -3.40062 2.3614e+14 24.0419 762 538.92 835360 0 0 -0.0459727 0 0 -272.98 0 0 -1.0106e-14 0 0 
1524.83 0.250274 -4.47731 -0.000546957 -3.40062 1.97004e+14 28.7548 762 538.92 845390 0 0 -0.0459727 0 0 -272.98 0 0 -1.12268e-14 0 0 
1524.89 0.254957 -4.47263 -0.000615183 -3.40062 1.63932e+14 34.465 762 538.92 855421 0 0 -0.0459727 0 0 -272.98 0 0 -1.2569e-14 0 0 
1524.94 0.259695 -4.46789 -0.000697273 -3.40062 1.36047e+14 41.3976 762 538.92 865452 0 0 -0.0459727 0 0 -272.98 0 0 -1.41795e-14 0 0 
1525 0.264489 -4.4631 -0.000796314 -3.40063 1.12591e+14 49.831 762 538.92 870468 0 0 -0.0459727 0 0 -272.98 0 0 -1.50583e-14 0 0 
1525 -0.0702679 -3.93997 -0.000796314 -3.40063 1.04424e+19 2.10905e+10 1260 162.8 407998 0 0 -0.04184 0 0 -272.98 0 0 -2.80393e-06 0 0 
1525.06 -0.068022 -3.93773 -0.000796314 -3.40063 1.00445e+19 2.30047e+10 1260 162.8 402884 0 0 -0.04184 0 0 -272.98 0 0 -5.86215e-06 0 0 
1525.11 -0.0658325 -3.93554 -0.000796315 -3.40063 9.66406e+18 2.50381e+10 1260 162.8 392853 0 0 -0.04184 0 0 -272.98 0 0 -1.22487e-05 0 0 
1525.17 -0.063697 -3.9334 -0.000796316 -3.40063 9.30014e+18 2.71942e+10 1260 162.8 383207 0 0 -0.04184 0 0 -272.98 0 0 -1.91918e-05 0 0 
1525.22 -0.0616137 -3.93132 -0.000796317 -3.40063 8.95198e+18 2.94767e+10 1260 162.8 373928 0 0 -0.04184 0 0 -272.98 0 0 -2.67245e-05 0 0 
1525.28 -0.0595804 -3.92928 -0.000796317 -3.40063 8.61881e+18 3.18889e+10 1260 162.8 365002 0 0 -0.04184 0 0 -272.98 0 0 -3.48807e-05 0 0 
1525.33 -0.0575953 -3.9273 -0.000796318 -3.40063 8.29993e+18 3.44344e+10 1260 162.8 356414 0 0 -0.04184 0 0 -272.98 0 0 -4.36955e-05 0 0 
1525.39 -0.0556566 -3.92536 -0.000796319 -3.40063 7.99467e+18 3.71164e+10 1260 162.8 348150 0 0 -0.04184 0 0 -272.98 0 0 -5.32046e-05 0 0 
1525.44 -0.0537624 -3.92347 -0.00079632 -3.40063 7.70238e+18 3.99384e+10 1260 162.8 340196 0 0 -0.04184 0 0 -272.98 0 0 -6.34446e-05 0 0 
1525.5 -0.0519113 -3.92161 -0.000796321 -3.40063 7.42244e+18 4.29037e+10 1260 162.8 332540 0 0 -0.04184 0 0 -272.98 0 0 -7.44533e-05 0 0 
1525.55 -0.0501015 -3.9198 -0.000796322 -3.40063 7.15429e+18 4.60156e+10 1260 162.8 325170 0 0 -0.04184 0 0 -272.98 0 0 -8.62691e-05 0 0 
1525.61 -0.0483314 -3.91803 -0.000796323 -3.40063 6.89736e+18 4.92773e+10 1260 162.8 318073 0 0 -0.04184 0 0 -272.98 0 0 -9.89312e-05 0 0 
1525.66 -0.0465997 -3.9163 -0.000796324 -3.40063 6.65114e+18 5.26921e+10 1260 162.8 311240 0 0 -0.04184 0 0 -272.98 0 0 -0.00011248 0 0 
1525.72 -0.0449049 -3.91461 -0.000796326 -3.40063 6.41514e+18 5.62632e+10 1260 162.8 304660 0 0 -0.04184 0 0 -272.98 0 0 -0.000126957 0 0 
1525.77 -0.0432457 -3.91295 -0.000796327 -3.40063 6.18886e+18 5.99939e+10 1260 162.8 298322 0 0 -0.04184 0 0 -272.98 0 0 -0.000142403 0 0 
1525.83 -0.0416207 -3.91132 -0.000796328 -3.40063 5.97188e+18 6.38873e+10 1260 162.8 292217 0 0 -0.04184 0 0 -272.98 0 0 -0.000158861 0 0 
