# ASCII 1D datafile generated by TiberCAD
# x LatticeTemp ThermalFlux_x ThermalFlux_y ThermalFlux_z HeatSource ThermCond_x ThermCond_y ThermCond_z 
-78.2668 305.987 -725918 0 0 1.29387e+09 150 150 150 
-77.4508 305.991 -724849 0 0 1.32619e+09 150 150 150 
-76.6429 305.995 -723764 0 0 1.35949e+09 150 150 150 
-75.843 305.999 -722663 0 0 1.39379e+09 150 150 150 
-75.051 306.003 -721545 0 0 1.42911e+09 150 150 150 
-74.2669 306.007 -720411 0 0 1.46546e+09 150 150 150 
-73.4906 306.01 -719259 0 0 1.50286e+09 150 150 150 
-72.7219 306.014 -718089 0 0 1.54132e+09 150 150 150 
-71.9609 306.018 -716901 0 0 1.58086e+09 150 150 150 
-71.2075 306.021 -715694 0 0 1.6215e+09 150 150 150 
-70.4615 306.025 -714469 0 0 1.66324e+09 150 150 150 
-69.7229 306.028 -713225 0 0 1.70611e+09 150 150 150 
-68.9916 306.032 -711961 0 0 1.75012e+09 150 150 150 
-68.2676 306.035 -710678 0 0 1.79529e+09 150 150 150 
-67.5507 306.039 -709374 0 0 1.84162e+09 150 150 150 
-66.841 306.042 -708051 0 0 1.88913e+09 150 150 150 
-66.1383 306.045 -706706 0 0 1.93783e+09 150 150 150 
-65.4426 306.049 -705341 0 0 1.98774e+09 150 150 150 
-64.7538 306.052 -703954 0 0 2.03887e+09 150 150 150 
-64.0718 306.055 -702545 0 0 2.09124e+09 150 150 150 
-63.3965 306.058 -701115 0 0 2.14484e+09 150 150 150 
-62.728 306.061 -699663 0 0 2.1997e+09 150 150 150 
-62.0661 306.064 -698189 0 0 2.25583e+09 150 150 150 
-61.4108 306.068 -696692 0 0 2.31323e+09 150 150 150 
-60.7619 306.071 -695172 0 0 2.37192e+09 150 150 150 
-60.1195 306.073 -693629 0 0 2.43191e+09 150 150 150 
-59.4835 306.076 -692063 0 0 2.4932e+09 150 150 150 
-58.8538 306.079 -690473 0 0 2.55581e+09 150 150 150 
-58.2303 306.082 -688860 0 0 2.61974e+09 150 150 150 
-57.613 306.085 -687222 0 0 2.68501e+09 150 150 150 
-57.0018 306.088 -685561 0 0 2.75162e+09 150 150 150 
-56.3967 306.091 -683876 0 0 2.81957e+09 150 150 150 
-55.7976 306.093 -682166 0 0 2.88889e+09 150 150 150 
-55.2044 306.096 -680431 0 0 2.95956e+09 150 150 150 
-54.6171 306.099 -678672 0 0 3.0316e+09 150 150 150 
-54.0356 306.101 -676888 0 0 3.10501e+09 150 150 150 
-53.4599 306.104 -675079 0 0 3.1798e+09 150 150 150 
-52.8899 306.106 -673245 0 0 3.25597e+09 150 150 150 
-52.3256 306.109 -671386 0 0 3.33353e+09 150 150 150 
-51.7669 306.111 -669501 0 0 3.41248e+09 150 150 150 
-51.2137 306.114 -667591 0 0 3.49283e+09 150 150 150 
-50.6659 306.116 -665656 0 0 3.57457e+09 150 150 150 
-50.1237 306.119 -663695 0 0 3.65771e+09 150 150 150 
-49.5868 306.121 -661709 0 0 3.74225e+09 150 150 150 
-49.0552 306.124 -659697 0 0 3.82819e+09 150 150 150 
-48.5289 306.126 -657659 0 0 3.91553e+09 150 150 150 
-48.0078 306.128 -655596 0 0 4.00428e+09 150 150 150 
-47.4919 306.13 -653507 0 0 4.09442e+09 150 150 150 
-46.9811 306.133 -651392 0 0 4.18597e+09 150 150 150 
-46.4753 306.135 -649252 0 0 4.27893e+09 150 150 150 
-45.9746 306.137 -647085 0 0 4.37328e+09 150 150 150 
-45.4788 306.139 -644894 0 0 4.46902e+09 150 150 150 
-44.988 306.141 -642676 0 0 4.56616e+09 150 150 150 
-44.502 306.143 -640434 0 0 4.6647e+09 150 150 150 
-44.0209 306.145 -638165 0 0 4.76462e+09 150 150 150 
-43.5445 306.147 -635871 0 0 4.86592e+09 150 150 150 
-43.0728 306.149 -633552 0 0 4.9686e+09 150 150 150 
-42.6058 306.151 -631208 0 0 5.07266e+09 150 150 150 
-42.1435 306.153 -628838 0 0 5.17809e+09 150 150 150 
-41.6857 306.155 -626444 0 0 5.28488e+09 150 150 150 
-41.2325 306.157 -624024 0 0 5.39302e+09 150 150 150 
-40.7838 306.159 -621580 0 0 5.50252e+09 150 150 150 
-40.3395 306.161 -619110 0 0 5.61336e+09 150 150 150 
-39.8996 306.163 -616617 0 0 5.72553e+09 150 150 150 
-39.4641 306.164 -614099 0 0 5.83903e+09 150 150 150 
-39.0329 306.166 -611556 0 0 5.95385e+09 150 150 150 
-38.606 306.168 -608990 0 0 6.06998e+09 150 150 150 
-38.1833 306.17 -606399 0 0 6.18741e+09 150 150 150 
-37.7648 306.171 -603785 0 0 6.30613e+09 150 150 150 
-37.3505 306.173 -601148 0 0 6.42613e+09 150 150 150 
-36.9402 306.175 -598487 0 0 6.54741e+09 150 150 150 
-36.5341 306.176 -595803 0 0 6.66994e+09 150 150 150 
-36.1319 306.178 -593096 0 0 6.79372e+09 150 150 150 
-35.7338 306.179 -590366 0 0 6.91874e+09 150 150 150 
-35.3396 306.181 -587614 0 0 7.04498e+09 150 150 150 
-34.9493 306.182 -584840 0 0 7.17243e+09 150 150 150 
-34.5629 306.184 -582043 0 0 7.30109e+09 150 150 150 
-34.1803 306.185 -579225 0 0 7.43093e+09 150 150 150 
-33.8015 306.187 -576386 0 0 7.56195e+09 150 150 150 
-33.4264 306.188 -573525 0 0 7.69413e+09 150 150 150 
-33.0551 306.19 -570644 0 0 7.82745e+09 150 150 150 
-32.6875 306.191 -567741 0 0 7.96191e+09 150 150 150 
-32.3235 306.192 -564819 0 0 8.09748e+09 150 150 150 
-31.9631 306.194 -561876 0 0 8.23416e+09 150 150 150 
-31.6063 306.195 -558914 0 0 8.37192e+09 150 150 150 
-31.253 306.196 -555932 0 0 8.51076e+09 150 150 150 
-30.9033 306.198 -552931 0 0 8.65065e+09 150 150 150 
-30.557 306.199 -549911 0 0 8.79159e+09 150 150 150 
-30.2141 306.2 -546872 0 0 8.93355e+09 150 150 150 
-29.8747 306.202 -543815 0 0 9.07653e+09 150 150 150 
-29.5386 306.203 -540741 0 0 9.22049e+09 150 150 150 
-29.2058 306.204 -537649 0 0 9.36543e+09 150 150 150 
-28.8763 306.205 -534539 0 0 9.51133e+09 150 150 150 
-28.5501 306.206 -531413 0 0 9.65818e+09 150 150 150 
-28.2272 306.207 -528270 0 0 9.80595e+09 150 150 150 
-27.9074 306.209 -525111 0 0 9.95462e+09 150 150 150 
-27.5908 306.21 -521936 0 0 1.01042e+10 150 150 150 
-27.2774 306.211 -518745 0 0 1.02546e+10 150 150 150 
-26.9671 306.212 -515539 0 0 1.04059e+10 150 150 150 
-26.6598 306.213 -512319 0 0 1.05581e+10 150 150 150 
-26.3556 306.214 -509084 0 0 1.0711e+10 150 150 150 
-26.0544 306.215 -505835 0 0 1.08648e+10 150 150 150 
-25.7562 306.216 -502572 0 0 1.10193e+10 150 150 150 
-25.4609 306.217 -499295 0 0 1.11746e+10 150 150 150 
-25.1686 306.218 -496006 0 0 1.13306e+10 150 150 150 
-24.8792 306.219 -492704 0 0 1.14874e+10 150 150 150 
-24.5926 306.22 -489390 0 0 1.16449e+10 150 150 150 
-24.3089 306.221 -486064 0 0 1.1803e+10 150 150 150 
-24.028 306.222 -482726 0 0 1.19619e+10 150 150 150 
-23.7499 306.222 -479377 0 0 1.21213e+10 150 150 150 
-23.4745 306.223 -476018 0 0 1.22815e+10 150 150 150 
-23.2019 306.224 -472648 0 0 1.24422e+10 150 150 150 
-22.932 306.225 -469268 0 0 1.26035e+10 150 150 150 
-22.6647 306.226 -465878 0 0 1.27654e+10 150 150 150 
-22.4001 306.227 -462479 0 0 1.29279e+10 150 150 150 
-22.1382 306.227 -459071 0 0 1.30909e+10 150 150 150 
-21.8788 306.228 -455654 0 0 1.32544e+10 150 150 150 
-21.622 306.229 -452230 0 0 1.34184e+10 150 150 150 
-21.3677 306.23 -448797 0 0 1.35829e+10 150 150 150 
-21.116 306.231 -445357 0 0 1.37478e+10 150 150 150 
-20.8668 306.231 -441910 0 0 1.39132e+10 150 150 150 
-20.62 306.232 -438457 0 0 1.4079e+10 150 150 150 
-20.3757 306.233 -434997 0 0 1.42453e+10 150 150 150 
-20.1338 306.233 -431531 0 0 1.44119e+10 150 150 150 
-19.8943 306.234 -428060 0 0 1.45789e+10 150 150 150 
-19.6572 306.235 -424583 0 0 1.47462e+10 150 150 150 
-19.4224 306.235 -421101 0 0 1.49138e+10 150 150 150 
-19.19 306.236 -417615 0 0 1.50818e+10 150 150 150 
-18.9598 306.237 -414125 0 0 1.52501e+10 150 150 150 
-18.732 306.237 -410631 0 0 1.54186e+10 150 150 150 
-18.5064 306.238 -407134 0 0 1.55874e+10 150 150 150 
-18.283 306.239 -403634 0 0 1.57564e+10 150 150 150 
-18.0619 306.239 -400131 0 0 1.59256e+10 150 150 150 
-17.843 306.24 -396625 0 0 1.60951e+10 150 150 150 
-17.6262 306.24 -393118 0 0 1.62647e+10 150 150 150 
-17.4115 306.241 -389609 0 0 1.64345e+10 150 150 150 
-17.1991 306.241 -386099 0 0 1.66044e+10 150 150 150 
-16.9887 306.242 -382588 0 0 1.67745e+10 150 150 150 
-16.7804 306.243 -379076 0 0 1.69447e+10 150 150 150 
-16.5741 306.243 -375564 0 0 1.7115e+10 150 150 150 
-16.3699 306.244 -372052 0 0 1.72854e+10 150 150 150 
-16.1678 306.244 -368540 0 0 1.74558e+10 150 150 150 
-15.9676 306.245 -365029 0 0 1.76262e+10 150 150 150 
-15.7694 306.245 -361519 0 0 1.77967e+10 150 150 150 
-15.5732 306.245 -358010 0 0 1.79672e+10 150 150 150 
-15.3789 306.246 -354503 0 0 1.81377e+10 150 150 150 
-15.1866 306.246 -350998 0 0 1.83082e+10 150 150 150 
-14.9962 306.247 -347496 0 0 1.84787e+10 150 150 150 
-14.8076 306.247 -343996 0 0 1.86491e+10 150 150 150 
-14.6209 306.248 -340499 0 0 1.88194e+10 150 150 150 
-14.4361 306.248 -337005 0 0 1.89896e+10 150 150 150 
-14.2531 306.249 -333514 0 0 1.91598e+10 150 150 150 
-14.0719 306.249 -330028 0 0 1.93298e+10 150 150 150 
-13.8926 306.249 -326545 0 0 1.94997e+10 150 150 150 
-13.715 306.25 -323067 0 0 1.96694e+10 150 150 150 
-13.5391 306.25 -319593 0 0 1.9839e+10 150 150 150 
-13.365 306.25 -316125 0 0 2.00084e+10 150 150 150 
-13.1927 306.251 -312661 0 0 2.01777e+10 150 150 150 
-13.022 306.251 -309204 0 0 2.03467e+10 150 150 150 
-12.853 306.252 -305751 0 0 2.05155e+10 150 150 150 
-12.6857 306.252 -302305 0 0 2.06841e+10 150 150 150 
-12.5201 306.252 -298866 0 0 2.08524e+10 150 150 150 
-12.3561 306.253 -295432 0 0 2.10205e+10 150 150 150 
-12.1938 306.253 -292006 0 0 2.11883e+10 150 150 150 
-12.033 306.253 -288586 0 0 2.13558e+10 150 150 150 
-11.8738 306.253 -285174 0 0 2.1523e+10 150 150 150 
-11.7163 306.254 -281769 0 0 2.16899e+10 150 150 150 
-11.5602 306.254 -278372 0 0 2.18565e+10 150 150 150 
