# ASCII 1D datafile generated by TiberCAD
# x Ec Ev eQFermi hQFermi ElPotential Eg eDensity hDensity eMobility hMobility ElField_x ElField_y ElField_z CurrentDensity_x CurrentDensity_y CurrentDensity_z eCurrentDensity_x eCurrentDensity_y eCurrentDensity_z hCurrentDensity_x hCurrentDensity_y hCurrentDensity_z IonizedDonors IonizedAcceptors NetRecombination SRHRecombination AugerRecombination OpticalGeneration 
0.205979 0.777993 -0.34082 0.283785 -0.00012491 1.44549 1.11881 1.36491e+11 9.94669e+13 425.668 424.911 17018 0 0 0.174678 0 0 0.164497 0 0 0.0101816 0 0 0 9.9999e+15 -9.99973e+20 2.72799e+16 1.39356e+08 -1e+21 
0.212134 0.788177 -0.330636 0.29439 -0.000124161 1.43531 1.11881 1.38735e+11 1.47485e+14 440.575 424.913 16077.9 0 0 0.174678 0 0 0.164398 0 0 0.0102803 0 0 0 9.99985e+15 -9.99972e+20 2.77343e+16 3.11043e+08 -1e+21 
0.218412 0.79797 -0.320842 0.30465 -0.000123636 1.42551 1.11881 1.41264e+11 2.15407e+14 456.659 424.913 15124.6 0 0 0.174678 0 0 0.164297 0 0 0.0103808 0 0 0 9.99978e+15 -9.99972e+20 2.82439e+16 6.75063e+08 -1e+21 
0.224816 0.807345 -0.311467 0.314544 -0.000123262 1.41614 1.11881 1.44126e+11 3.09563e+14 474.009 424.914 14160.2 0 0 0.174678 0 0 0.164194 0 0 0.0104834 0 0 0 9.99969e+15 -9.99971e+20 2.88187e+16 1.42168e+09 -1e+21 
0.231348 0.816275 -0.302537 0.32405 -0.000122991 1.40721 1.11881 1.47374e+11 4.37282e+14 492.704 424.914 13187.7 0 0 0.174677 0 0 0.164089 0 0 0.0105881 0 0 0 9.99956e+15 -9.99971e+20 2.947e+16 2.89967e+09 -1e+21 
0.238011 0.824734 -0.294078 0.33315 -0.000122792 1.39875 1.11881 1.51073e+11 6.06541e+14 512.809 424.914 12211 0 0 0.174677 0 0 0.163983 0 0 0.0106948 0 0 0 9.99939e+15 -9.9997e+20 3.0211e+16 5.71747e+09 -1e+21 
0.244808 0.832698 -0.286114 0.341826 -0.000122642 1.39078 1.11881 1.55295e+11 8.25364e+14 534.361 424.914 11235.1 0 0 0.174677 0 0 0.163874 0 0 0.0108037 0 0 0 9.99917e+15 -9.99969e+20 3.10563e+16 1.08811e+10 -1e+21 
0.251741 0.840146 -0.278666 0.350066 -0.000122527 1.38334 1.11881 1.60123e+11 1.10095e+15 557.365 424.915 10266.2 0 0 0.174677 0 0 0.163762 0 0 0.0109148 0 0 0 9.9989e+15 -9.99968e+20 3.20225e+16 1.99601e+10 -1e+21 
0.258813 0.847062 -0.27175 0.35786 -0.000122437 1.37642 1.11881 1.6565e+11 1.43864e+15 581.776 424.915 9311.45 0 0 0.174677 0 0 0.163649 0 0 0.0110281 0 0 0 9.99856e+15 -9.99967e+20 3.31283e+16 3.52557e+10 -1e+21 
0.266027 0.853435 -0.265377 0.365201 -0.000122366 1.37005 1.11881 1.71976e+11 1.84079e+15 607.497 424.915 8378.87 0 0 0.174677 0 0 0.163534 0 0 0.0111437 0 0 0 9.99816e+15 -9.99966e+20 3.43938e+16 5.99218e+10 -1e+21 
0.273385 0.859259 -0.259553 0.37209 -0.000122307 1.36422 1.11881 1.79209e+11 2.3059e+15 634.366 424.915 7477 0 0 0.174677 0 0 0.163416 0 0 0.0112616 0 0 0 9.9977e+15 -9.99964e+20 3.58406e+16 9.79784e+10 -1e+21 
0.280891 0.864536 -0.254276 0.378531 -0.000122259 1.35895 1.11881 1.87463e+11 2.82807e+15 662.161 424.915 6614.4 0 0 0.174677 0 0 0.163295 0 0 0.0113818 0 0 0 9.99717e+15 -9.99963e+20 3.74915e+16 1.54159e+11 -1e+21 
0.288548 0.869275 -0.249537 0.384534 -0.000122217 1.35421 1.11881 1.96853e+11 3.39706e+15 690.605 424.915 5799.18 0 0 0.174677 0 0 0.163173 0 0 0.0115045 0 0 0 9.9966e+15 -9.99961e+20 3.93697e+16 2.33568e+11 -1e+21 
0.296357 0.873493 -0.245319 0.390113 -0.000122181 1.34999 1.11881 2.07494e+11 3.99905e+15 719.375 424.915 5038.4 0 0 0.174677 0 0 0.163048 0 0 0.0116296 0 0 0 9.996e+15 -9.99959e+20 4.14978e+16 3.41174e+11 -1e+21 
0.304324 0.877213 -0.2416 0.395286 -0.00012215 1.34627 1.11881 2.19493e+11 4.61785e+15 748.125 424.915 4337.66 0 0 0.174677 0 0 0.16292 0 0 0.0117572 0 0 0 9.99539e+15 -9.99956e+20 4.38978e+16 4.8123e+11 -1e+21 
0.31245 0.880463 -0.238349 0.400075 -0.000122121 1.34302 1.11881 2.32953e+11 5.23648e+15 776.505 424.915 3700.7 0 0 0.174677 0 0 0.16279 0 0 0.0118874 0 0 0 9.99477e+15 -9.99953e+20 4.65898e+16 6.56742e+11 -1e+21 
0.320739 0.883278 -0.235535 0.404503 -0.000122095 1.3402 1.11881 2.4796e+11 5.83878e+15 804.184 424.915 3129.3 0 0 0.174677 0 0 0.162657 0 0 0.0120202 0 0 0 9.99417e+15 -9.9995e+20 4.95912e+16 8.69105e+11 -1e+21 
0.329195 0.885694 -0.233119 0.408598 -0.00012207 1.33779 1.11881 2.64588e+11 6.41077e+15 830.87 424.915 2623.31 0 0 0.174677 0 0 0.162522 0 0 0.0121557 0 0 0 9.99359e+15 -9.99947e+20 5.29167e+16 1.11798e+12 -1e+21 
0.337819 0.88775 -0.231062 0.412383 -0.000122047 1.33573 1.11881 2.82889e+11 6.94153e+15 856.321 424.915 2180.79 0 0 0.174677 0 0 0.162383 0 0 0.0122939 0 0 0 9.99306e+15 -9.99943e+20 5.6577e+16 1.40142e+12 -1e+21 
0.346617 0.889486 -0.229326 0.415886 -0.000122025 1.334 1.11881 3.029e+11 7.42362e+15 880.357 424.915 1798.38 0 0 0.174677 0 0 0.162243 0 0 0.0124348 0 0 0 9.99258e+15 -9.99939e+20 6.05791e+16 1.71623e+12 -1e+21 
0.355591 0.89094 -0.227872 0.419131 -0.000122003 1.33254 1.11881 3.24636e+11 7.85305e+15 902.859 424.915 1471.61 0 0 0.174677 0 0 0.162099 0 0 0.0125786 0 0 0 9.99215e+15 -9.99935e+20 6.49263e+16 2.05834e+12 -1e+21 
0.364745 0.892149 -0.226664 0.422143 -0.000121982 1.33133 1.11881 3.48094e+11 8.22884e+15 923.765 424.915 1195.35 0 0 0.174677 0 0 0.161952 0 0 0.0127253 0 0 0 9.99178e+15 -9.9993e+20 6.96176e+16 2.42336e+12 -1e+21 
0.374083 0.893146 -0.225667 0.424945 -0.000121961 1.33034 1.11881 3.7325e+11 8.55245e+15 943.062 424.915 964.091 0 0 0.174677 0 0 0.161802 0 0 0.0128748 0 0 0 9.99146e+15 -9.99925e+20 7.46488e+16 2.8069e+12 -1e+21 
0.383608 0.893963 -0.224849 0.427556 -0.00012194 1.32952 1.11881 4.00068e+11 8.82713e+15 960.782 424.915 772.307 0 0 0.174677 0 0 0.16165 0 0 0.0130274 0 0 0 9.99118e+15 -9.9992e+20 8.00123e+16 3.20495e+12 -1e+21 
0.393323 0.894628 -0.224184 0.429996 -0.000121919 1.32885 1.11881 4.28496e+11 9.05724e+15 976.984 424.915 614.637 0 0 0.174677 0 0 0.161494 0 0 0.0131831 0 0 0 9.99095e+15 -9.99914e+20 8.56978e+16 3.61401e+12 -1e+21 
0.403234 0.895167 -0.223646 0.432282 -0.000121898 1.32832 1.11881 4.58474e+11 9.24775e+15 991.753 424.915 486.069 0 0 0.174677 0 0 0.161335 0 0 0.0133419 0 0 0 9.99076e+15 -9.99908e+20 9.16932e+16 4.03125e+12 -1e+21 
0.413343 0.895599 -0.223213 0.43443 -0.000121877 1.32788 1.11881 4.89932e+11 9.40379e+15 1005.18 424.915 382.037 0 0 0.174677 0 0 0.161174 0 0 0.0135038 0 0 0 9.99061e+15 -9.99902e+20 9.79845e+16 4.45449e+12 -1e+21 
0.423655 0.895945 -0.222867 0.436454 -0.000121855 1.32754 1.11881 5.22796e+11 9.53035e+15 1017.38 424.915 298.472 0 0 0.174677 0 0 0.161008 0 0 0.013669 0 0 0 9.99048e+15 -9.99895e+20 1.04557e+17 4.88214e+12 -1e+21 
0.434173 0.89622 -0.222593 0.438367 -0.000121833 1.32726 1.11881 5.56992e+11 9.63209e+15 1028.45 424.915 231.814 0 0 0.174677 0 0 0.16084 0 0 0.0138375 0 0 0 9.99038e+15 -9.99889e+20 1.11396e+17 5.31317e+12 -1e+21 
0.444903 0.896436 -0.222376 0.440179 -0.00012181 1.32705 1.11881 5.92446e+11 9.71318e+15 1038.49 424.915 178.998 0 0 0.174677 0 0 0.160668 0 0 0.0140094 0 0 0 9.9903e+15 -9.99882e+20 1.18487e+17 5.74697e+12 -1e+21 
0.455847 0.896606 -0.222206 0.4419 -0.000121787 1.32688 1.11881 6.29085e+11 9.77732e+15 1047.61 424.915 137.421 0 0 0.174677 0 0 0.160493 0 0 0.0141847 0 0 0 9.99023e+15 -9.99874e+20 1.25814e+17 6.18331e+12 -1e+21 
0.467011 0.896739 -0.222073 0.44354 -0.000121763 1.32674 1.11881 6.66844e+11 9.82767e+15 1055.9 424.915 104.899 0 0 0.174677 0 0 0.160314 0 0 0.0143636 0 0 0 9.99018e+15 -9.99867e+20 1.33366e+17 6.62219e+12 -1e+21 
0.478399 0.896842 -0.22197 0.445106 -0.000121739 1.32664 1.11881 7.05661e+11 9.86693e+15 1063.44 424.915 79.6169 0 0 0.174677 0 0 0.160131 0 0 0.014546 0 0 0 9.99014e+15 -9.99859e+20 1.41129e+17 7.06384e+12 -1e+21 
0.490015 0.896922 -0.22189 0.446605 -0.000121713 1.32656 1.11881 7.45481e+11 9.89733e+15 1070.31 424.915 60.0843 0 0 0.174677 0 0 0.159945 0 0 0.0147321 0 0 0 9.99011e+15 -9.99851e+20 1.49093e+17 7.50858e+12 -1e+21 
0.501864 0.896983 -0.221829 0.448042 -0.000121687 1.3265 1.11881 7.86258e+11 9.92071e+15 1076.58 424.915 45.0856 0 0 0.174677 0 0 0.159755 0 0 0.0149219 0 0 0 9.99009e+15 -9.99843e+20 1.57247e+17 7.95684e+12 -1e+21 
0.513951 0.89703 -0.221783 0.449425 -0.00012166 1.32645 1.11881 8.2795e+11 9.93859e+15 1082.32 424.915 33.6387 0 0 0.174677 0 0 0.159562 0 0 0.0151155 0 0 0 9.99007e+15 -9.99834e+20 1.65586e+17 8.40908e+12 -1e+21 
0.52628 0.897065 -0.221748 0.450756 -0.000121633 1.32642 1.11881 8.70526e+11 9.95217e+15 1087.57 424.915 24.9558 0 0 0.174677 0 0 0.159364 0 0 0.015313 0 0 0 9.99006e+15 -9.99826e+20 1.741e+17 8.86578e+12 -1e+21 
0.538856 0.897092 -0.221721 0.452042 -0.000121604 1.32639 1.11881 9.13958e+11 9.96242e+15 1092.4 424.915 18.4101 0 0 0.174677 0 0 0.159163 0 0 0.0155145 0 0 0 9.99005e+15 -9.99817e+20 1.82786e+17 9.3274e+12 -1e+21 
0.551684 0.897112 -0.221701 0.453284 -0.000121575 1.32637 1.11881 9.58227e+11 9.97011e+15 1096.85 424.915 13.5062 0 0 0.174677 0 0 0.158957 0 0 0.01572 0 0 0 9.99004e+15 -9.99808e+20 1.91639e+17 9.79442e+12 -1e+21 
0.564769 0.897126 -0.221686 0.454488 -0.000121544 1.32636 1.11881 1.00332e+12 9.97585e+15 1100.95 424.915 9.85529 0 0 0.174677 0 0 0.158748 0 0 0.0159296 0 0 0 9.99004e+15 -9.99799e+20 2.00657e+17 1.02673e+13 -1e+21 
0.578117 0.897137 -0.221675 0.455656 -0.000121512 1.32634 1.11881 1.04922e+12 9.98011e+15 1104.74 424.915 7.15457 0 0 0.174677 0 0 0.158534 0 0 0.0161434 0 0 0 9.99003e+15 -9.9979e+20 2.09838e+17 1.07463e+13 -1e+21 
0.591732 0.897146 -0.221667 0.45679 -0.00012148 1.32634 1.11881 1.09594e+12 9.98325e+15 1108.26 424.915 5.16963 0 0 0.174677 0 0 0.158316 0 0 0.0163615 0 0 0 9.99003e+15 -9.99781e+20 2.1918e+17 1.1232e+13 -1e+21 
0.60562 0.897152 -0.221661 0.457894 -0.000121446 1.32633 1.11881 1.14346e+12 9.98555e+15 1111.52 424.915 3.72033 0 0 0.174677 0 0 0.158093 0 0 0.0165839 0 0 0 9.99003e+15 -9.99771e+20 2.28684e+17 1.17246e+13 -1e+21 
0.619787 0.897156 -0.221656 0.458968 -0.000121411 1.32633 1.11881 1.1918e+12 9.98724e+15 1114.56 424.915 2.66919 0 0 0.174677 0 0 0.157866 0 0 0.0168109 0 0 0 9.99002e+15 -9.99762e+20 2.38351e+17 1.22246e+13 -1e+21 
0.634238 0.897159 -0.221653 0.460016 -0.000121376 1.32632 1.11881 1.24096e+12 9.98847e+15 1117.4 424.915 1.912 0 0 0.174677 0 0 0.157635 0 0 0.0170423 0 0 0 9.99002e+15 -9.99752e+20 2.48182e+17 1.27321e+13 -1e+21 
0.648978 0.897162 -0.221651 0.46104 -0.000121338 1.32632 1.11881 1.29094e+12 9.98936e+15 1120.04 424.915 1.37032 0 0 0.174677 0 0 0.157399 0 0 0.0172784 0 0 0 9.99002e+15 -9.99742e+20 2.58178e+17 1.32475e+13 -1e+21 
0.664014 0.897163 -0.221649 0.46204 -0.0001213 1.32632 1.11881 1.34177e+12 9.99001e+15 1122.52 424.915 0.98556 0 0 0.174677 0 0 0.157158 0 0 0.0175193 0 0 0 9.99002e+15 -9.99732e+20 2.68342e+17 1.3771e+13 -1e+21 
0.679351 0.897165 -0.221648 0.463018 -0.00012126 1.32632 1.11881 1.39344e+12 9.99048e+15 1124.85 424.915 0.714218 0 0 0.174677 0 0 0.156912 0 0 0.0177649 0 0 0 9.99002e+15 -9.99721e+20 2.78676e+17 1.43029e+13 -1e+21 
0.694996 0.897166 -0.221647 0.463976 -0.000121219 1.32632 1.11881 1.44598e+12 9.99083e+15 1127.03 424.915 0.52427 0 0 0.174677 0 0 0.156662 0 0 0.0180155 0 0 0 9.99002e+15 -9.99711e+20 2.89183e+17 1.48434e+13 -1e+21 
0.710955 0.897166 -0.221646 0.464914 -0.000121176 1.32632 1.11881 1.4994e+12 9.99109e+15 1129.08 424.915 0.392301 0 0 0.174677 0 0 0.156406 0 0 0.0182711 0 0 0 9.99002e+15 -9.997e+20 2.99865e+17 1.53928e+13 -1e+21 
0.727233 0.897167 -0.221646 0.465834 -0.000121132 1.32632 1.11881 1.55371e+12 9.99128e+15 1131.02 424.915 0.301323 0 0 0.174677 0 0 0.156145 0 0 0.0185319 0 0 0 9.99002e+15 -9.99689e+20 3.10726e+17 1.59512e+13 -1e+21 
0.743838 0.897167 -0.221645 0.466738 -0.000121087 1.32632 1.11881 1.60893e+12 9.99143e+15 1132.84 424.915 0.239102 0 0 0.174677 0 0 0.15588 0 0 0.0187978 0 0 0 9.99002e+15 -9.99678e+20 3.21769e+17 1.65189e+13 -1e+21 
0.760776 0.897168 -0.221645 0.467625 -0.00012104 1.32631 1.11881 1.66507e+12 9.99156e+15 1134.57 424.915 0.196901 0 0 0.174677 0 0 0.155608 0 0 0.0190691 0 0 0 9.99002e+15 -9.99667e+20 3.32997e+17 1.70961e+13 -1e+21 
0.778053 0.897168 -0.221644 0.468497 -0.000120991 1.32631 1.11881 1.72217e+12 9.99166e+15 1136.2 424.915 0.168528 0 0 0.174677 0 0 0.155332 0 0 0.0193458 0 0 0 9.99002e+15 -9.99656e+20 3.44414e+17 1.76829e+13 -1e+21 
0.795676 0.897168 -0.221644 0.469354 -0.00012094 1.32631 1.11881 1.78022e+12 9.99175e+15 1137.75 424.915 0.149627 0 0 0.174677 0 0 0.155049 0 0 0.0196281 0 0 0 9.99002e+15 -9.99644e+20 3.56024e+17 1.82796e+13 -1e+21 
0.813653 0.897168 -0.221644 0.470198 -0.000120888 1.32631 1.11881 1.83925e+12 9.99182e+15 1139.22 424.915 0.137165 0 0 0.174677 0 0 0.154761 0 0 0.019916 0 0 0 9.99002e+15 -9.99632e+20 3.67828e+17 1.88863e+13 -1e+21 
0.831991 0.897169 -0.221644 0.471028 -0.000120834 1.32631 1.11881 1.89927e+12 9.9919e+15 1140.61 424.915 0.129042 0 0 0.174677 0 0 0.154468 0 0 0.0202097 0 0 0 9.99002e+15 -9.9962e+20 3.79832e+17 1.95033e+13 -1e+21 
0.850696 0.897169 -0.221643 0.471846 -0.000120778 1.32631 1.11881 1.96031e+12 9.99197e+15 1141.93 424.915 0.123821 0 0 0.174677 0 0 0.154168 0 0 0.0205092 0 0 0 9.99002e+15 -9.99608e+20 3.92039e+17 2.01307e+13 -1e+21 
0.869776 0.897169 -0.221643 0.472652 -0.00012072 1.32631 1.11881 2.02238e+12 9.99203e+15 1143.2 424.915 0.120523 0 0 0.174677 0 0 0.153863 0 0 0.0208148 0 0 0 9.99002e+15 -9.99596e+20 4.04451e+17 2.07688e+13 -1e+21 
0.889238 0.897169 -0.221643 0.473447 -0.00012066 1.32631 1.11881 2.0855e+12 9.9921e+15 1144.4 424.915 0.118491 0 0 0.174677 0 0 0.153551 0 0 0.0211265 0 0 0 9.99002e+15 -9.99583e+20 4.17074e+17 2.14177e+13 -1e+21 
0.909091 0.89717 -0.221643 0.474231 -0.000120598 1.32631 1.11881 2.14969e+12 9.99217e+15 1145.54 424.915 0.117286 0 0 0.174677 0 0 0.153233 0 0 0.0214445 0 0 0 9.99002e+15 -9.9957e+20 4.2991e+17 2.20776e+13 -1e+21 
0.929342 0.89717 -0.221643 0.475004 -0.000120534 1.32631 1.11881 2.21497e+12 9.99223e+15 1146.63 424.915 0.116616 0 0 0.174677 0 0 0.152909 0 0 0.0217688 0 0 0 9.99002e+15 -9.99557e+20 4.42963e+17 2.27487e+13 -1e+21 
0.949998 0.89717 -0.221642 0.475768 -0.000120467 1.32631 1.11881 2.28134e+12 9.9923e+15 1147.68 424.915 0.116292 0 0 0.174677 0 0 0.152578 0 0 0.0220996 0 0 0 9.99002e+15 -9.99544e+20 4.56237e+17 2.34311e+13 -1e+21 
0.971069 0.89717 -0.221642 0.476522 -0.000120398 1.32631 1.11881 2.34884e+12 9.99237e+15 1148.67 424.915 0.116189 0 0 0.174677 0 0 0.15224 0 0 0.022437 0 0 0 9.99002e+15 -9.9953e+20 4.69735e+17 2.41252e+13 -1e+21 
0.992562 0.897171 -0.221642 0.477267 -0.000120327 1.32631 1.11881 2.41749e+12 9.99244e+15 1149.63 424.915 0.116229 0 0 0.174677 0 0 0.151896 0 0 0.0227812 0 0 0 9.99002e+15 -9.99517e+20 4.83461e+17 2.4831e+13 -1e+21 
1.01449 0.897171 -0.221642 0.478003 -0.000120253 1.32631 1.11881 2.48728e+12 9.99251e+15 1150.54 424.915 0.116361 0 0 0.174677 0 0 0.151545 0 0 0.0231323 0 0 0 9.99002e+15 -9.99503e+20 4.97419e+17 2.55488e+13 -1e+21 
1.03685 0.897171 -0.221641 0.478731 -0.000120176 1.32631 1.11881 2.55826e+12 9.99258e+15 1151.41 424.915 0.116553 0 0 0.174677 0 0 0.151187 0 0 0.0234904 0 0 0 9.99002e+15 -9.99488e+20 5.11612e+17 2.62788e+13 -1e+21 
1.05966 0.897171 -0.221641 0.47945 -0.000120097 1.32631 1.11881 2.63043e+12 9.99265e+15 1152.25 424.915 0.116786 0 0 0.174677 0 0 0.150822 0 0 0.0238557 0 0 0 9.99002e+15 -9.99474e+20 5.26044e+17 2.70211e+13 -1e+21 
1.08293 0.897172 -0.221641 0.480162 -0.000120014 1.32631 1.11881 2.70382e+12 9.99272e+15 1153.05 424.915 0.117046 0 0 0.174677 0 0 0.150449 0 0 0.0242283 0 0 0 9.99002e+15 -9.99459e+20 5.40718e+17 2.77759e+13 -1e+21 
1.10667 0.897172 -0.22164 0.480866 -0.000119929 1.32631 1.11881 2.77844e+12 9.9928e+15 1153.83 424.915 0.117327 0 0 0.174677 0 0 0.150069 0 0 0.0246084 0 0 0 9.99002e+15 -9.99444e+20 5.5564e+17 2.85435e+13 -1e+21 
1.13088 0.897172 -0.22164 0.481563 -0.000119841 1.32631 1.11881 2.85431e+12 9.99287e+15 1154.57 424.915 0.117624 0 0 0.174677 0 0 0.149681 0 0 0.0249961 0 0 0 9.99002e+15 -9.99429e+20 5.70811e+17 2.9324e+13 -1e+21 
1.15558 0.897172 -0.22164 0.482252 -0.000119749 1.32631 1.11881 2.93144e+12 9.99295e+15 1155.28 424.915 0.117935 0 0 0.174677 0 0 0.149286 0 0 0.0253916 0 0 0 9.99002e+15 -9.99414e+20 5.86236e+17 3.01176e+13 -1e+21 
1.18077 0.897173 -0.22164 0.482935 -0.000119655 1.32631 1.11881 3.00987e+12 9.99303e+15 1155.96 424.915 0.118257 0 0 0.174677 0 0 0.148882 0 0 0.025795 0 0 0 9.99002e+15 -9.99398e+20 6.01918e+17 3.09245e+13 -1e+21 
1.20647 0.897173 -0.221639 0.483611 -0.000119556 1.32631 1.11881 3.0896e+12 9.99311e+15 1156.62 424.915 0.11859 0 0 0.174677 0 0 0.148471 0 0 0.0262064 0 0 0 9.99002e+15 -9.99382e+20 6.17862e+17 3.17449e+13 -1e+21 
1.23268 0.897173 -0.221639 0.484281 -0.000119455 1.32631 1.11881 3.17066e+12 9.99319e+15 1157.25 424.915 0.118933 0 0 0.174677 0 0 0.148051 0 0 0.0266261 0 0 0 9.99002e+15 -9.99366e+20 6.3407e+17 3.2579e+13 -1e+21 
1.25942 0.897174 -0.221639 0.484945 -0.000119349 1.32631 1.11881 3.25306e+12 9.99327e+15 1157.86 424.915 0.119287 0 0 0.174677 0 0 0.147623 0 0 0.0270543 0 0 0 9.99002e+15 -9.99349e+20 6.50547e+17 3.3427e+13 -1e+21 
1.28669 0.897174 -0.221638 0.485602 -0.00011924 1.32631 1.11881 3.33682e+12 9.99336e+15 1158.45 424.915 0.11965 0 0 0.174677 0 0 0.147186 0 0 0.0274909 0 0 0 9.99002e+15 -9.99333e+20 6.67296e+17 3.42891e+13 -1e+21 
1.31451 0.897174 -0.221638 0.486254 -0.000119127 1.32631 1.11881 3.42197e+12 9.99344e+15 1159.01 424.915 0.120024 0 0 0.174677 0 0 0.146741 0 0 0.0279364 0 0 0 9.99002e+15 -9.99316e+20 6.84321e+17 3.51655e+13 -1e+21 
1.34289 0.897175 -0.221638 0.4869 -0.000119009 1.32631 1.11881 3.50851e+12 9.99353e+15 1159.56 424.915 0.120407 0 0 0.174677 0 0 0.146287 0 0 0.0283907 0 0 0 9.99002e+15 -9.99298e+20 7.01626e+17 3.60563e+13 -1e+21 
1.37184 0.897175 -0.221637 0.487541 -0.000118887 1.32631 1.11881 3.59646e+12 9.99361e+15 1160.09 424.915 0.120801 0 0 0.174677 0 0 0.145823 0 0 0.0288542 0 0 0 9.99002e+15 -9.99281e+20 7.19213e+17 3.69618e+13 -1e+21 
1.40137 0.897175 -0.221637 0.488176 -0.000118761 1.32631 1.11881 3.68586e+12 9.9937e+15 1160.59 424.915 0.121205 0 0 0.174677 0 0 0.14535 0 0 0.029327 0 0 0 9.99002e+15 -9.99263e+20 7.37088e+17 3.78821e+13 -1e+21 
1.43149 0.897176 -0.221637 0.488805 -0.00011863 1.32631 1.11881 3.7767e+12 9.99379e+15 1161.08 424.915 0.121619 0 0 0.174677 0 0 0.144868 0 0 0.0298092 0 0 0 9.99002e+15 -9.99245e+20 7.55253e+17 3.88175e+13 -1e+21 
1.46221 0.897176 -0.221636 0.48943 -0.000118494 1.32631 1.11881 3.86901e+12 9.99389e+15 1161.56 424.915 0.122043 0 0 0.174677 0 0 0.144376 0 0 0.030301 0 0 0 9.99002e+15 -9.99226e+20 7.73711e+17 3.97681e+13 -1e+21 
1.49355 0.897177 -0.221636 0.49005 -0.000118354 1.32631 1.11881 3.96282e+12 9.99398e+15 1162.01 424.915 0.122478 0 0 0.174677 0 0 0.143875 0 0 0.0308028 0 0 0 9.99002e+15 -9.99207e+20 7.92467e+17 4.07341e+13 -1e+21 
1.52552 0.897177 -0.221635 0.490665 -0.000118208 1.32631 1.11881 4.05812e+12 9.99408e+15 1162.45 424.915 0.122923 0 0 0.174677 0 0 0.143363 0 0 0.0313145 0 0 0 9.99002e+15 -9.99188e+20 8.11524e+17 4.17157e+13 -1e+21 
1.55813 0.897177 -0.221635 0.491275 -0.000118056 1.32631 1.11881 4.15496e+12 9.99417e+15 1162.88 424.915 0.12338 0 0 0.174677 0 0 0.142841 0 0 0.0318366 0 0 0 9.99002e+15 -9.99169e+20 8.30886e+17 4.2713e+13 -1e+21 
1.59139 0.897178 -0.221635 0.49188 -0.000117899 1.3263 1.11881 4.25333e+12 9.99427e+15 1163.29 424.915 0.123847 0 0 0.174677 0 0 0.142308 0 0 0.032369 0 0 0 9.99002e+15 -9.99149e+20 8.50555e+17 4.37264e+13 -1e+21 
1.62532 0.897178 -0.221634 0.492481 -0.000117737 1.3263 1.11881 4.35325e+12 9.99437e+15 1163.69 424.915 0.124325 0 0 0.174677 0 0 0.141765 0 0 0.0329122 0 0 0 9.99002e+15 -9.99129e+20 8.70535e+17 4.47558e+13 -1e+21 
1.65993 0.897179 -0.221634 0.493077 -0.000117568 1.3263 1.11881 4.45475e+12 9.99447e+15 1164.08 424.915 0.124814 0 0 0.174677 0 0 0.141211 0 0 0.0334662 0 0 0 9.99002e+15 -9.99109e+20 8.9083e+17 4.58016e+13 -1e+21 
1.69523 0.897179 -0.221633 0.493669 -0.000117393 1.3263 1.11881 4.55784e+12 9.99458e+15 1164.45 424.915 0.125315 0 0 0.174677 0 0 0.140646 0 0 0.0340313 0 0 0 9.99002e+15 -9.99089e+20 9.11442e+17 4.68638e+13 -1e+21 
1.73124 0.89718 -0.221633 0.494256 -0.000117211 1.3263 1.11881 4.66254e+12 9.99468e+15 1164.81 424.915 0.125827 0 0 0.174677 0 0 0.14007 0 0 0.0346078 0 0 0 9.99002e+15 -9.99068e+20 9.32375e+17 4.79427e+13 -1e+21 
1.76798 0.89718 -0.221632 0.49484 -0.000117023 1.3263 1.11881 4.76886e+12 9.99479e+15 1165.16 424.915 0.12635 0 0 0.174677 0 0 0.139482 0 0 0.0351957 0 0 0 9.99002e+15 -9.99046e+20 9.53633e+17 4.90384e+13 -1e+21 
1.80545 0.89718 -0.221632 0.495419 -0.000116827 1.3263 1.11881 4.87681e+12 9.99489e+15 1165.5 424.915 0.126886 0 0 0.174677 0 0 0.138882 0 0 0.0357955 0 0 0 9.99002e+15 -9.99025e+20 9.75217e+17 5.01511e+13 -1e+21 
1.84367 0.897181 -0.221631 0.495994 -0.000116624 1.3263 1.11881 4.98641e+12 9.995e+15 1165.83 424.915 0.127434 0 0 0.174677 0 0 0.13827 0 0 0.0364073 0 0 0 9.99002e+15 -9.99003e+20 9.97131e+17 5.12809e+13 -1e+21 
1.88265 0.897181 -0.221631 0.496565 -0.000116414 1.3263 1.11881 5.09768e+12 9.99511e+15 1166.15 424.915 0.127993 0 0 0.174677 0 0 0.137646 0 0 0.0370313 0 0 0 9.99002e+15 -9.98981e+20 1.01938e+18 5.2428e+13 -1e+21 
1.92242 0.897182 -0.22163 0.497132 -0.000116196 1.3263 1.11881 5.21063e+12 9.99523e+15 1166.46 424.915 0.128566 0 0 0.174677 0 0 0.13701 0 0 0.0376678 0 0 0 9.99002e+15 -9.98958e+20 1.04196e+18 5.35926e+13 -1e+21 
1.96299 0.897182 -0.22163 0.497695 -0.000115969 1.3263 1.11881 5.32527e+12 9.99534e+15 1166.76 424.915 0.129151 0 0 0.174677 0 0 0.13636 0 0 0.038317 0 0 0 9.99002e+15 -9.98935e+20 1.06488e+18 5.47747e+13 -1e+21 
