# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 Ec
# 3 Ev
# 4 eQFermi
# 5 hQFermi
# 6 eDensity
# 7 hDensity
# 8 eMobility
# 9 hMobility
# 10 ElField_x
# 11 ElField_y
# 12 ElField_z
# 13 Polarization_x
# 14 Polarization_y
# 15 Polarization_z
# 16 CurrentDensity_x
# 17 CurrentDensity_y
# 18 CurrentDensity_z
# x Ec Ev eQFermi hQFermi eDensity hDensity eMobility hMobility ElField_x ElField_y ElField_z Polarization_x Polarization_y Polarization_z CurrentDensity_x CurrentDensity_y CurrentDensity_z 
36.036 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.3032e-05 0 0 0 0 0 0 0 0 
37.5375 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.29809e-05 0 0 0 0 0 0 0 0 
39.039 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.29299e-05 0 0 0 0 0 0 0 0 
40.5405 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.28788e-05 0 0 0 0 0 0 0 0 
42.042 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.28277e-05 0 0 0 0 0 0 0 0 
43.5435 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.27767e-05 0 0 0 0 0 0 0 0 
45.045 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.27256e-05 0 0 0 0 0 0 0 0 
46.5465 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.26745e-05 0 0 0 0 0 0 0 0 
48.048 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.26234e-05 0 0 0 0 0 0 0 0 
49.5495 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.25724e-05 0 0 0 0 0 0 0 0 
51.0511 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.25213e-05 0 0 0 0 0 0 0 0 
52.5526 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.24702e-05 0 0 0 0 0 0 0 0 
54.0541 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.24192e-05 0 0 0 0 0 0 0 0 
55.5556 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.2368e-05 0 0 0 0 0 0 0 0 
57.0571 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.23169e-05 0 0 0 0 0 0 0 0 
58.5586 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.22659e-05 0 0 0 0 0 0 0 0 
60.0601 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.22148e-05 0 0 0 0 0 0 0 0 
61.5616 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.21638e-05 0 0 0 0 0 0 0 0 
63.0631 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.21127e-05 0 0 0 0 0 0 0 0 
64.5646 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.20616e-05 0 0 0 0 0 0 0 0 
66.0661 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.20105e-05 0 0 0 0 0 0 0 0 
67.5676 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.19594e-05 0 0 0 0 0 0 0 0 
69.0691 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.19084e-05 0 0 0 0 0 0 0 0 
70.5706 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.18573e-05 0 0 0 0 0 0 0 0 
72.0721 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.18062e-05 0 0 0 0 0 0 0 0 
73.5736 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.17551e-05 0 0 0 0 0 0 0 0 
75.0751 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.17041e-05 0 0 0 0 0 0 0 0 
76.5766 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.1653e-05 0 0 0 0 0 0 0 0 
78.0781 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.16019e-05 0 0 0 0 0 0 0 0 
79.5796 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.15509e-05 0 0 0 0 0 0 0 0 
81.0811 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.14997e-05 0 0 0 0 0 0 0 0 
82.5826 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.14487e-05 0 0 0 0 0 0 0 0 
84.0841 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.13976e-05 0 0 0 0 0 0 0 0 
85.5856 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.13465e-05 0 0 0 0 0 0 0 0 
87.0871 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.12955e-05 0 0 0 0 0 0 0 0 
88.5886 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.12444e-05 0 0 0 0 0 0 0 0 
90.0901 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.11933e-05 0 0 0 0 0 0 0 0 
91.5916 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.11422e-05 0 0 0 0 0 0 0 0 
93.0931 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.10912e-05 0 0 0 0 0 0 0 0 
94.5946 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.10401e-05 0 0 0 0 0 0 0 0 
96.0961 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.0989e-05 0 0 0 0 0 0 0 0 
97.5976 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.09379e-05 0 0 0 0 0 0 0 0 
99.0991 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.08869e-05 0 0 0 0 0 0 0 0 
100.601 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.08358e-05 0 0 0 0 0 0 0 0 
102.102 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.07847e-05 0 0 0 0 0 0 0 0 
103.604 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.07337e-05 0 0 0 0 0 0 0 0 
105.105 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.06825e-05 0 0 0 0 0 0 0 0 
106.607 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.06315e-05 0 0 0 0 0 0 0 0 
108.108 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.05804e-05 0 0 0 0 0 0 0 0 
109.61 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.05293e-05 0 0 0 0 0 0 0 0 
111.111 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.04782e-05 0 0 0 0 0 0 0 0 
112.613 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.04272e-05 0 0 0 0 0 0 0 0 
114.114 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.03761e-05 0 0 0 0 0 0 0 0 
115.616 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.0325e-05 0 0 0 0 0 0 0 0 
117.117 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.02739e-05 0 0 0 0 0 0 0 0 
118.619 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.02229e-05 0 0 0 0 0 0 0 0 
120.12 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.01718e-05 0 0 0 0 0 0 0 0 
121.622 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.01207e-05 0 0 0 0 0 0 0 0 
123.123 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.00696e-05 0 0 0 0 0 0 0 0 
124.625 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -1.00186e-05 0 0 0 0 0 0 0 0 
126.126 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -9.96746e-06 0 0 0 0 0 0 0 0 
127.628 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -9.9164e-06 0 0 0 0 0 0 0 0 
129.129 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -9.86535e-06 0 0 0 0 0 0 0 0 
130.631 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -9.81426e-06 0 0 0 0 0 0 0 0 
132.132 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -9.76317e-06 0 0 0 0 0 0 0 0 
133.634 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -9.71213e-06 0 0 0 0 0 0 0 0 
135.135 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -9.66106e-06 0 0 0 0 0 0 0 0 
136.637 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -9.60993e-06 0 0 0 0 0 0 0 0 
138.138 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -9.55886e-06 0 0 0 0 0 0 0 0 
139.64 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -9.50782e-06 0 0 0 0 0 0 0 0 
141.141 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -9.45673e-06 0 0 0 0 0 0 0 0 
142.643 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -9.40561e-06 0 0 0 0 0 0 0 0 
144.144 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -9.35455e-06 0 0 0 0 0 0 0 0 
145.646 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -9.30353e-06 0 0 0 0 0 0 0 0 
147.147 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -9.25244e-06 0 0 0 0 0 0 0 0 
148.649 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -9.20135e-06 0 0 0 0 0 0 0 0 
150.15 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -9.15028e-06 0 0 0 0 0 0 0 0 
151.652 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -9.09921e-06 0 0 0 0 0 0 0 0 
153.153 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -9.0481e-06 0 0 0 0 0 0 0 0 
154.655 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -8.99701e-06 0 0 0 0 0 0 0 0 
156.156 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -8.94599e-06 0 0 0 0 0 0 0 0 
157.658 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -8.89492e-06 0 0 0 0 0 0 0 0 
159.159 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -8.84381e-06 0 0 0 0 0 0 0 0 
160.661 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -8.79274e-06 0 0 0 0 0 0 0 0 
162.162 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -8.7417e-06 0 0 0 0 0 0 0 0 
163.664 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -8.69059e-06 0 0 0 0 0 0 0 0 
165.165 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -8.63952e-06 0 0 0 0 0 0 0 0 
166.667 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -8.58848e-06 0 0 0 0 0 0 0 0 
168.168 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -8.53739e-06 0 0 0 0 0 0 0 0 
169.67 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -8.48627e-06 0 0 0 0 0 0 0 0 
171.171 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -8.43521e-06 0 0 0 0 0 0 0 0 
172.673 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -8.38419e-06 0 0 0 0 0 0 0 0 
174.174 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -8.3331e-06 0 0 0 0 0 0 0 0 
175.676 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -8.28196e-06 0 0 0 0 0 0 0 0 
177.177 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -8.23089e-06 0 0 0 0 0 0 0 0 
178.679 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -8.17987e-06 0 0 0 0 0 0 0 0 
180.18 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -8.12881e-06 0 0 0 0 0 0 0 0 
181.682 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -8.07769e-06 0 0 0 0 0 0 0 0 
183.183 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -8.02663e-06 0 0 0 0 0 0 0 0 
184.685 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -7.97558e-06 0 0 0 0 0 0 0 0 
186.186 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -7.92447e-06 0 0 0 0 0 0 0 0 
187.688 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -7.87333e-06 0 0 0 0 0 0 0 0 
189.189 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -7.82226e-06 0 0 0 0 0 0 0 0 
190.691 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -7.77125e-06 0 0 0 0 0 0 0 0 
192.192 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -7.72013e-06 0 0 0 0 0 0 0 0 
193.694 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -7.66906e-06 0 0 0 0 0 0 0 0 
195.195 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -7.61805e-06 0 0 0 0 0 0 0 0 
196.697 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -7.56696e-06 0 0 0 0 0 0 0 0 
198.198 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -7.51584e-06 0 0 0 0 0 0 0 0 
199.7 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -7.46475e-06 0 0 0 0 0 0 0 0 
201.201 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -7.41371e-06 0 0 0 0 0 0 0 0 
202.703 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -7.36264e-06 0 0 0 0 0 0 0 0 
204.204 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -7.31153e-06 0 0 0 0 0 0 0 0 
205.706 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -7.26046e-06 0 0 0 0 0 0 0 0 
207.207 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -7.20942e-06 0 0 0 0 0 0 0 0 
208.709 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -7.15833e-06 0 0 0 0 0 0 0 0 
210.21 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -7.10721e-06 0 0 0 0 0 0 0 0 
211.712 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -7.05615e-06 0 0 0 0 0 0 0 0 
213.213 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -7.00513e-06 0 0 0 0 0 0 0 0 
214.715 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -6.95404e-06 0 0 0 0 0 0 0 0 
216.216 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -6.90295e-06 0 0 0 0 0 0 0 0 
217.718 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -6.85186e-06 0 0 0 0 0 0 0 0 
219.219 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -6.80077e-06 0 0 0 0 0 0 0 0 
220.721 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -6.74972e-06 0 0 0 0 0 0 0 0 
222.222 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -6.69866e-06 0 0 0 0 0 0 0 0 
223.724 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -6.64754e-06 0 0 0 0 0 0 0 0 
225.225 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -6.59645e-06 0 0 0 0 0 0 0 0 
226.727 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -6.54541e-06 0 0 0 0 0 0 0 0 
228.228 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -6.49434e-06 0 0 0 0 0 0 0 0 
229.73 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -6.44323e-06 0 0 0 0 0 0 0 0 
231.231 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -6.39216e-06 0 0 0 0 0 0 0 0 
232.733 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -6.34112e-06 0 0 0 0 0 0 0 0 
234.234 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -6.29003e-06 0 0 0 0 0 0 0 0 
235.736 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -6.23894e-06 0 0 0 0 0 0 0 0 
237.237 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -6.18787e-06 0 0 0 0 0 0 0 0 
238.739 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -6.13681e-06 0 0 0 0 0 0 0 0 
240.24 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -6.08574e-06 0 0 0 0 0 0 0 0 
241.742 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -6.03467e-06 0 0 0 0 0 0 0 0 
243.243 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -5.98356e-06 0 0 0 0 0 0 0 0 
244.745 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -5.93249e-06 0 0 0 0 0 0 0 0 
246.246 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -5.88145e-06 0 0 0 0 0 0 0 0 
247.748 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -5.83036e-06 0 0 0 0 0 0 0 0 
249.249 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -5.77925e-06 0 0 0 0 0 0 0 0 
250.751 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -5.72818e-06 0 0 0 0 0 0 0 0 
252.252 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -5.67714e-06 0 0 0 0 0 0 0 0 
253.754 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -5.62607e-06 0 0 0 0 0 0 0 0 
255.255 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -5.575e-06 0 0 0 0 0 0 0 0 
256.757 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -5.52389e-06 0 0 0 0 0 0 0 0 
258.258 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -5.4728e-06 0 0 0 0 0 0 0 0 
259.76 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -5.42176e-06 0 0 0 0 0 0 0 0 
261.261 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -5.37069e-06 0 0 0 0 0 0 0 0 
262.763 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -5.3196e-06 0 0 0 0 0 0 0 0 
264.264 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -5.26848e-06 0 0 0 0 0 0 0 0 
265.766 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -5.21742e-06 0 0 0 0 0 0 0 0 
267.267 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -5.1664e-06 0 0 0 0 0 0 0 0 
268.769 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -5.11533e-06 0 0 0 0 0 0 0 0 
270.27 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -5.0642e-06 0 0 0 0 0 0 0 0 
271.772 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -5.01313e-06 0 0 0 0 0 0 0 0 
273.273 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -4.96209e-06 0 0 0 0 0 0 0 0 
274.775 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -4.911e-06 0 0 0 0 0 0 0 0 
276.276 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -4.85993e-06 0 0 0 0 0 0 0 0 
277.778 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -4.80879e-06 0 0 0 0 0 0 0 0 
279.279 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -4.75772e-06 0 0 0 0 0 0 0 0 
280.781 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -4.70673e-06 0 0 0 0 0 0 0 0 
282.282 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -4.65564e-06 0 0 0 0 0 0 0 0 
283.784 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -4.60453e-06 0 0 0 0 0 0 0 0 
285.285 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -4.55343e-06 0 0 0 0 0 0 0 0 
286.787 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -4.50237e-06 0 0 0 0 0 0 0 0 
288.288 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -4.4513e-06 0 0 0 0 0 0 0 0 
289.79 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -4.40024e-06 0 0 0 0 0 0 0 0 
291.291 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -4.34917e-06 0 0 0 0 0 0 0 0 
292.793 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -4.2981e-06 0 0 0 0 0 0 0 0 
294.294 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -4.24701e-06 0 0 0 0 0 0 0 0 
295.796 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -4.19592e-06 0 0 0 0 0 0 0 0 
297.297 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -4.14486e-06 0 0 0 0 0 0 0 0 
298.799 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -4.09376e-06 0 0 0 0 0 0 0 0 
300.3 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -4.0427e-06 0 0 0 0 0 0 0 0 
301.802 0.674646 -0.747836 0 0 2.02066e+06 4.45057e+06 8500 400 -3.99158e-06 0 0 0 0 0 0 0 0 
